app_id,name,created_at,download_count,installation_count,is_preinstalled_in_cloud,is_preinstalled_in_server_DC,partner,review_count,review_rating,summary,marketing_labels,product_hosting_options,url,is_free,min_annual_pricing_plan,min_monthly_pricing_plan,Source code,Utilities,Project management,Dependency management,Admin tools,Build management,Dashboard gadgets,Shared workflows,Blueprints,Testing & QA,Language packs,CRM,Repository hooks,Monitoring,Themes & styles,Macros,Workflow,Integrations,Mobile,Time tracking,IT & helpdesk,Reports,Documentation,Document management,Tasks,Code quality,Security,Email,Custom fields,Charts & diagramming,Code review,Continuous integration,Design tools,Messaging,Deployments,Repository connectors
1211717,Gantt Cloud,2013-11-14T13:13:37.120Z,10.0,1766.0,False,False,WISOFT,118,2.0932202339172363,Creating gantt charts for projects hosted on Jira Cloud now become easy and simple task with our plugin! Visualize your issues and their dependencies on simple chart by using Jira's built-in linking feature and sub-tasks grouping.,['jira-servicedesk'],['CLOUD'],https://marketplace.atlassian.com/apps/1211717/gantt-cloud?hosting=cloud&tab=pricing,False,25.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
575163,Barcharts for Jira,2011-09-19T11:33:27.462Z,25766.0,1558.0,False,False,TNG Technology Consulting GmbH,36,2.527777671813965,Display a customizable bar chart on your Jira dashboard,"['jira-servicedesk', 'jira-software']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/575163/barcharts-for-jira?hosting=datacenter&tab=pricing,False,50.0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1213028,Bulk Clone Professional for Jira,2015-02-14T15:46:37.586Z,14869.0,998.0,False,False,LB Consulting Group,16,3.75,"Advanced Cloning, Editing & Moving of an entire result set of issues in 1 single operation. Our clients like Microsoft, IBM, Nike, Oracle, Apple, Booz Allen and many more.. use this daily, the must have plugin for Jira day to day issue management","['codegeist2016', 'codegeist2017', 'jira-software']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1213028/bulk-clone-professional-for-jira?hosting=datacenter&tab=pricing,False,100.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28997,Gantt-Chart for Jira,2010-09-16T05:00Z,89066.0,1175.0,False,False,Frank Polscheit,129,2.7829456329345703,"Displaying issues on Gantt-Charts with automatic re-scheduling, multi-project support and customizable views for efficient project management or supporting agile product owners and teams: handle a large size of issues loading very fast.","['Project planning', 'codegeist2016', 'Enterprise Add-ons', 'codegeist2017', 'jira-servicedesk']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/28997/gantt-chart-for-jira?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9475,SU for Confluence,2009-07-13T05:00Z,21350.0,1149.0,False,False,The Plugin People,14,3.5,"This plugin enables confluence-administrators to become other users, for
testing, fixing/verifying security access problems.",['codegeist2017'],"['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/9475/su-for-confluence?hosting=datacenter&tab=pricing,False,1000.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216789,OneDrive & SharePoint for Confluence,2017-03-10T02:15:11.421Z,4542.0,1073.0,False,False,Bilith (Office 365 apps),16,3.5625,"The add-on provides a set of Confluence page macros for tight integration with OneDrive. The set of macros includes human readable links to OneDrive files, embedded OneDrive files and folders.","['codegeist2017', 'document management']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1216789/onedrive-sharepoint-for-confluence?hosting=cloud&tab=pricing,False,20.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15711,synapseRT -  Test Management for Jira,2009-11-20T19:58:36.019Z,45171.0,838.0,False,False,"Goldfinger Holdings, Inc.",54,3.555555582046509,"If you're a Jira shop, there is no need for an additional QA testing & requirement management tool. The synapseRT app enhances Jira functionality to plan and manage all aspects of quality testing & requirements inside Jira.","['codegeist2017', 'jira-servicedesk', 'jira-software']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/15711/synapsert-test-management-for-jira?hosting=datacenter&tab=pricing,False,750.0,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1211267,EasyMind - Mind Maps for Confluence,2013-04-05T13:55:27.486Z,11632.0,1164.0,False,False,"MoroSystems, s.r.o.",23,3.2173912525177,EasyMind allows you creating and managing mind maps directly in Confluence. You don't need your desktop mind mapping software anymore!,['codegeist2017'],"['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211267/easymind-mind-maps-for-confluence?hosting=cloud&tab=pricing,False,20.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
207,LaTeX and MathJax,2007-02-20T06:00Z,21960.0,1239.0,False,False,The Plugin People,17,3.117647171020508,A plug-in for displaying LaTeX and MathML through Mathjax in Confluence,[],"['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/207/latex-and-mathjax?hosting=datacenter&tab=pricing,False,1500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1221281,Async Poker - Remote Planning&Estimation,2019-09-30T19:49:14.293Z,9.0,699.0,False,False,Do Async,39,3.948717832565308,A tool for teams that want to improve the accuracy of estimations. And teams that want to estimate asynchronously.,[],['CLOUD'],https://marketplace.atlassian.com/apps/1221281/async-poker-remote-planning-estimation?hosting=cloud&tab=pricing,False,30.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1217608,Scroll Documents for Confluence,2017-08-04T09:50:24.685Z,4727.0,1037.0,False,False,K15t,13,3.692307710647583,"Manage a tree of pages as one unit of content – a document! Control versions, workflows & exports for multi-page Confluence content. Documents fill the gap between pages and spaces in Confluence.",['codegeist2017'],"['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1217608/scroll-documents-for-confluence?hosting=cloud&tab=pricing,False,50.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1216936,Google Analytics in Confluence,2017-04-05T11:00:53.052Z,81.0,756.0,False,False,David Simpson Apps,20,3.950000047683716,"The best Google Analytics tracking add-on available for Confluence Server. 

From the developer of the original Google Analytics plugin for Confluence Server, first released back in 2009.",[],"['CLOUD', 'SERVER']",https://marketplace.atlassian.com/apps/1216936/google-analytics-in-confluence?hosting=cloud&tab=pricing,False,15.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1211156,Arsenale Dataplane - Jira Reports,2013-10-07T14:09:40.180Z,26735.0,879.0,False,False,Arsenale,58,3.396551609039306,"Dataplane delivers powerful, intuitive Jira reports and metrics for managers. Dozens of built-in reports; save, share and subscribe to reports; display on dashboards; export to PDF and Excel.","['Best of 2013', 'Best Server Add-ons of 2015', 'Atlassian Verified', 'Best of 2014', 'jira-software']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211156/arsenale-dataplane-jira-reports?hosting=datacenter&tab=pricing,False,1500.0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1215542,mO Confluence SAML SSO/Confluence SSO (Single Sign On/Login),2016-07-04T10:58:52.983Z,10471.0,670.0,False,False,miniOrange,52,3.884615421295166,"Confluence SAML Single Sign On (SSO)/JIRA SAML SSO for ADFS, Azure AD, Okta, G Suite, OneLogin, Ping, Keycloak, Salesforce, RSA, Bitium login",['codegeist2016'],"['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1215542/mo-confluence-saml-sso-confluence-sso-single-sign-on-login?hosting=datacenter&tab=pricing,False,2500.0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1212124,Spectrum Formatting Macros,2014-05-05T23:44:39.201Z,13239.0,994.0,False,False,SPECTRUM GROUPE,19,3.526315689086914,"Do you need to manage content status, to mark it as draft or as official? Is your content related to a validation process? Do you need to optimize a page content navigation using tabs or menus? Spectrum Formatting Macros is the right tool for that !",['codegeist2016'],"['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/1212124/spectrum-formatting-macros?hosting=cloud&tab=pricing,False,20.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1219504,eazyBI Reports and Charts for Confluence,2018-08-27T13:20:03.757Z,1989.0,600.0,False,False,eazyBI,2,4.0,"eazyBI is a powerful report, chart, and dashboard app for Confluence and other data sources for Cloud, Server and Data Center. Its easy-to-use drag-and-drop interface allows to analyze and visualize your Confluence data with just a few clicks.",['Featured'],"['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1219504/eazybi-reports-and-charts-for-confluence?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1211190,External Links for Confluence,2013-02-28T12:26:30.825Z,14153.0,1322.0,False,False,bitvoodoo ag,7,3.4285714626312256,Stay in your flow: A new tab opens when you click on external links or open attachments from the attachment lists in Confluence.,['codegeist2017'],"['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211190/external-links-for-confluence?hosting=datacenter&tab=pricing,False,200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1221322,Refined for Confluence Cloud,2019-10-09T08:40:37.196Z,3.0,1042.0,False,False,Refined,11,3.6363637447357178,"Create branded, customizable sites that serve as the front door to Confluence. Engage users by welcoming them to well structured, themed and informative pages populated with Confluence content as well as Jira and JSM content if you wish.",[],['CLOUD'],https://marketplace.atlassian.com/apps/1221322/refined-for-confluence-cloud?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1214641,Tableau Connector Pro for Jira,2016-01-22T17:57:06.655Z,6205.0,819.0,False,False,Bob Swift Atlassian Apps (an Appfire company),41,3.512195110321045,Create a personal Tableau Web Data Connector for Jira and pull Jira data into Tableau to create powerful reports.,"['codegeist2017', 'jira-servicedesk', 'jira-software']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1214641/tableau-connector-pro-for-jira?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1214246,Admin Toolbox for Jira,2015-10-28T08:20:39.812Z,8341.0,670.0,False,False,Decadis AG,28,4.0,"The must-have for every Jira administrator: Navigate faster through your configuration. Copy workflow elements and even complete transitions. Run workflow analysis with regard to 3rd party app usage. Drag&drop sorting for statuses, resolutions etc.","['jira-servicedesk', 'jira-software']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1214246/admin-toolbox-for-jira?hosting=datacenter&tab=pricing,False,200.0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216564,Great Gadgets for Jira Cloud,2017-01-30T16:00:36.215Z,7.0,1076.0,False,False,StonikByte,25,3.200000047683716,"Great Gadgets offers a suite of gadgets that you can use in your Jira dashboards for making them more powerful and this way to improve the efficiency and effectiveness of your team. Team velocity, burn-up chart, field sum-up, countdown and more...","['jira-servicedesk', 'jira-software']",['CLOUD'],https://marketplace.atlassian.com/apps/1216564/great-gadgets-for-jira-cloud?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1219230,Advanced Portal Reports for Jira Service Management,2018-06-22T14:01:14.092Z,2611.0,707.0,False,False,Nemetschek Bulgaria,29,3.4137930870056152,If you want to allow your Jira Service Management portal customers to see more data about their requests you need this app. Let your customers select what data they want to see and export it to CSV if they need.,"['JSD-tracked', 'in-app-reporting', 'jira-servicedesk', 'jira-software']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1219230/advanced-portal-reports-for-jira-service-management?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213030,SVG out,2015-02-15T16:28:36.520Z,12838.0,1035.0,False,False,Purde Software,14,3.5,"Get the best out of your SVGs on Confluence pages: The core features are: functional links with tool-tips, dynamic content, crop, advanced sizing and pan & zoom. A security checks reduces the risk of cross-site-scripting.","['codegeist2016', 'codegeist2017']","['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/1213030/svg-out?hosting=cloud&tab=pricing,False,15.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1212099,Copy Space for Confluence,2014-04-18T02:38:18.380Z,8.0,1168.0,False,False,Artemis Atlassian Apps (an Appfire company),24,3.0416667461395264,"The Copy Space app allows a user w/ create space permissions to copy a space, including pages, page hierarchy, attachments, labels, templates, themes, settings, properties, and permissions, but excluding (so far) page history, blog posts, & email.",[],['CLOUD'],https://marketplace.atlassian.com/apps/1212099/copy-space-for-confluence?hosting=cloud&tab=pricing,False,5.5,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1212849,UpRaise for Employee Success (with OKRs),2014-12-10T07:50:36.345Z,12801.0,891.0,False,False,Amoeboids Technologies Pvt Ltd,37,3.378378391265869,"Agile Performance Management for Winning Teams. UpRaise brings  
Goals management (Objectives & Key Results - OKRs), Continuous feedback, 360 performance reviews right inside Jira. 
Help HR teams make your processes more transparent and meaningful.","['upm-carousel', 'jira-servicedesk', 'jira-software']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1212849/upraise-for-employee-success-with-okrs?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215565,Page Views,2016-07-10T11:22:53.747Z,10267.0,802.0,False,False,EliteSoft,26,3.692307710647583,"This add-on help you to track Confluence page views, view list of anonymous and Confluence user who view a page and page views of all Confluence pages",[],"['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1215565/page-views?hosting=datacenter&tab=pricing,False,200.0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1211086,SVN Mirror for Bitbucket Server,2012-11-30T16:45:00.049Z,21945.0,720.0,False,False,TMate Software,68,3.588235378265381,"Simplify your SVN to Git migration with SVN Mirror for Bitbucket Server. Import SVN repositories to Git directly within the Bitbucket UI, keep Git and SVN repositories in sync as long as you like.","['Best of 2014', 'Extend Stash', 'Go Git', 'codegeist2016']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211086/svn-mirror-for-bitbucket-server?hosting=datacenter&tab=pricing,False,490.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215729,Comala Document Control,2016-08-12T01:29:48.331Z,5119.0,1011.0,False,False,Comalatech,23,3.3043477535247803,"With Comala Document Control you can use review and approval processes to ensure your Confluence documents are validated before publishing. Assign reviewers, check the approval status of your spaces and get access to approval reports.",['codegeist2016'],"['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1215729/comala-document-control?hosting=cloud&tab=pricing,False,120.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1222843,AIO Tests (All-In-One Test Management for Jira),2020-06-08T04:40:39.773Z,827.0,723.0,False,False,Navarambh Software Pvt. Ltd.,18,3.944444417953491,"AIO tests is an intuitive app, seamlessly integrated with Jira that aims at simplifying & optimizing the QA process. It manages the entire testing lifecycle from Cases, Cycles, Reports to Automation Results & promotes accuracy and process improvement","['jira-servicedesk', 'jira-software']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1222843/aio-tests-all-in-one-test-management-for-jira?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1213250,ScriptRunner for Bitbucket,2015-04-17T10:59:31.562Z,22182.0,988.0,False,False,Adaptavist,21,3.3809523582458496,"One app to rule them all: best practice enforcement, workflow automation, close integration with other DevOps tools, smart reporting and UI modifications. Run Groovy scripts for deep customisation and automation or save time with no-code features.",['mac-cart'],"['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1213250/scriptrunner-for-bitbucket?hosting=datacenter&tab=pricing,False,270.0,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Redirection for Confluence,2007-02-28T06:00Z,37063.0,1520.0,False,False,ServiceRocket,29,2.379310369491577,"This plugin provides macros to facilitate page redirection and page
aliasing.",[],"['SERVER', 'CLOUD']",https://marketplace.atlassian.com/apps/183/redirection-for-confluence?hosting=cloud&tab=pricing,False,20.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212626,WorklogPRO - Timesheets for Jira,2014-09-18T23:36:58.034Z,19427.0,687.0,False,False,The Starware,30,3.866666555404663,"WorklogPRO makes time tracking and reporting easier. AJAX support enables fast work log entry/delete/update. Extensive grouping and filtering options combined with REST API,printing,exporting and dashboard widgets enables to get the reports you want.","['jira-servicedesk', 'jira-software']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1212626/worklogpro-timesheets-for-jira?hosting=datacenter&tab=pricing,False,465.0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215495,Toggl Integration for Jira,2016-06-23T18:27:45.402Z,2452.0,853.0,False,False,Lizard Brain Atlassian Apps (an Appfire company),29,3.5172414779663086,"Toggl Integration for Jira — your integrated time tracking, can be used with Toggl Desktop or Toggl Mobile","['codegeist2016', 'jira-servicedesk']","['CLOUD', 'SERVER']",https://marketplace.atlassian.com/apps/1215495/toggl-integration-for-jira?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214580,Excel-like Issue Editor for Jira,2016-01-14T15:09:47.425Z,7339.0,975.0,False,False,"Ricksoft, Inc.",21,3.3809523582458496,"Don’t let Jira’s bulk issue change function slow you down. Leverage the app's powerful Excel-like operations to edit up to 10,000 issues on a single spreadsheet. Instantly edit inline Jira fields like summary, assignee, and priority without lags.","['jira-servicedesk', 'jira-software']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1214580/excel-like-issue-editor-for-jira?hosting=cloud&tab=pricing,False,15.0,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211933,Brikit Theme Press for Confluence,2014-02-11T06:58:55.581Z,24634.0,654.0,False,False,Brikit,32,3.90625,"Improve employee experience and engage everyone with branded intranets, knowledge bases, documentation, and project collaboration","['Atlassian Verified', 'Enterprise Add-ons']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211933/brikit-theme-press-for-confluence?hosting=datacenter&tab=pricing,False,9100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1218247,SharePoint Connector for Confluence,2017-11-20T19:18:14.988Z,4990.0,906.0,False,False,Communardo Products GmbH,12,3.75,"Bring your teams together with SharePoint Connector for Confluence.
This powerful new app helps you close the digital divide between Confluence and SharePoint. Seamlessly integrate the two platforms — and empower your teams to do more together.",[],"['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/1218247/sharepoint-connector-for-confluence?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1214668,Insight Discovery,2016-01-28T13:36:35.791Z,21285.0,872.0,False,False,Atlassian,8,4.0,"Insight Discovery is an agentless network discovery product that sweeps your network for hosts and devices, uploading the collected information into the CMDB in Insight (Jira). It's available at no cost for anyone using Insight - Asset Management.","['Platform-Partners', 'codegeist2016', 'codegeist2017', 'jira-servicedesk']","['DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/1214668/insight-discovery?hosting=cloud&tab=pricing,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215141,Collapsible Dashboard Sidebar,2016-04-15T12:55:11.699Z,4468.0,730.0,False,False,Qotilabs,17,3.941176414489746,Make the Favorite Dashboards sidebar collapsible. Free up screen real estate without losing the ability to switch between favorite dashboards in one click.,"['jira-servicedesk', 'jira-software']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1215141/collapsible-dashboard-sidebar?hosting=datacenter&tab=pricing,False,10.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219507,Power Scripts for Confluence,2018-08-27T18:29:19.762Z,5975.0,708.0,False,False,Anova Apps (an Appfire company),17,4.0,Power Scripts for Confluence integrates Jira & Confluence and offers extensive scripting & integration capabilities taking your customization & administration of Confluence to the next level. The perfect time saver for all Confluence admins.,[],"['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1219507/power-scripts-for-confluence?hosting=datacenter&tab=pricing,False,1600.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1217960,Prometheus Exporter PRO for Jira,2017-09-26T09:16:20.624Z,12499.0,883.0,False,False,Anova Apps (an Appfire company),11,3.818181753158569,"Prometheus Exporters provide endpoints to expose metrics for the main Atlassian products – Jira, Confluence, Bamboo, Bitbucket to Prometheus. Get alerts, insights, and reports so that you maintain your system health and troubleshoot problems on time.",['jira-servicedesk'],"['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1217960/prometheus-exporter-pro-for-jira?hosting=datacenter&tab=pricing,False,160.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214110,izi - LMS for Confluence - Courses & Quizzes,2015-10-14T10:49:26.251Z,13582.0,873.0,False,False,Stiltsoft,21,3.5238094329833984,"Turn Confluence into a learning management system (LMS) and create training courses, tests or quizzes. Assess knowledge of job candidates, new hires and employees. Educate your employees and customers. No integration required!",['codegeist2015'],"['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1214110/izi-lms-for-confluence-courses-quizzes?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1211260,Categories for Bitbucket,2013-04-02T14:08:31.406Z,5918.0,300.0,False,False,Communardo Products GmbH,16,3.8125,With Categories you can easily categorize your Bitbucket projects and repositories to obtain an overview in your lists grouped by category,"['Extend Stash', 'Featured', 'upm-carousel']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211260/categories-for-bitbucket?hosting=datacenter&tab=pricing,False,300.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1214122,Slack Connector for Jira,2015-10-14T21:42:09.532Z,6.0,1159.0,False,False,WISOFT,59,2.6610169410705566,"Enable 2-way integration between Slack messaging and your Jira Cloud instance. Follow any related conversation directly from Issue and be notified about any change, edit or comment immediately on selected Slack channels.","['DevOps', 'DevOps-Communication', 'codegeist2015', 'jira-servicedesk']",['CLOUD'],https://marketplace.atlassian.com/apps/1214122/slack-connector-for-jira?hosting=cloud&tab=pricing,False,40.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1210975,Calendar for Jira — Resource planning,2012-08-19T18:12:53.517Z,14233.0,1067.0,False,False,Teamlead,84,2.7261905670166016,"An interactive calendar will help you plan your personal activities, team tasks, project and product issues, and also specific tasks, such as vacations, business trips and holidays.","['codegeist2016', 'jira-servicedesk', 'codegeist2017', 'jira-software']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1210975/calendar-for-jira-resource-planning?hosting=cloud&tab=pricing,False,15.0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1217571,Table Grid Next Generation,2017-08-02T06:34:15.790Z,8374.0,905.0,False,False,iDalko,37,3.2432432174682617,"Create, view and edit tabular data in your Jira issues, stored in local or external databases. Supports Jira as well as Jira Service Desk.","['codegeist2017', 'jira-servicedesk', 'jira-software']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1217571/table-grid-next-generation?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
